station,station_coor,distance,near
1,"[25.0408578889, 121.567904444]",5680.366661372837,False
2,"[25.041254, 121.55742]",6463.187521204954,False
3,"[25.0377972222, 121.565169444]",6114.58719755292,False
4,"[25.0360361111, 121.562325]",6457.158278494451,False
5,"[25.0365638889, 121.5686639]",5965.600650125969,False
6,"[25.034047, 121.565973]",6355.157437025277,False
7,"[25.0330388889, 121.565619444]",6461.693929018559,False
8,"[25.0352138889, 121.563688889]",6422.008063440819,False
9,"[25.031785, 121.57448]",6008.936588911752,False
10,"[25.0286611111, 121.566116667]",6796.7197486262185,False
11,"[25.034937, 121.55762]",6889.808848780361,False
12,"[25.026679, 121.561747]",7249.229517899472,False
13,"[25.03809, 121.58367]",4914.313836994038,False
14,"[25.06424, 121.54037]",7027.52910927761,False
16,"[25.036084, 121.579135]",5348.874711658303,False
17,"[25.05862, 121.55514]",5749.775432336573,False
18,"[25.049408, 121.55261]",6393.190744462478,False
19,"[25.02863, 121.56981]",6569.610387361071,False
21,"[25.057985, 121.548982]",6359.553359039946,False
22,"[25.048824, 121.57845]",4300.543981943921,False
23,"[25.055074, 121.602798]",2396.1538770954767,False
24,"[25.03293, 121.53747]",8640.669709107578,False
25,"[25.04543, 121.57205]",5028.447514401913,False
26,"[25.050142, 121.592375]",3314.206933564596,False
27,"[25.05469, 121.61669]",2483.049075802255,False
28,"[25.04814, 121.57467]",4630.605944100685,False
29,"[25.03164, 121.52655]",9648.991527208034,False
30,"[25.017054, 121.544352]",9227.506283023118,False
31,"[25.022413, 121.53456]",9566.266778456371,False
32,"[25.023884, 121.553161]",8063.676092309592,False
33,"[25.04878, 121.56087]",5704.285783589669,False
34,"[25.058369, 121.532934]",7900.231280448136,False
35,"[25.059978, 121.533302]",7821.86367929348,False
36,"[25.02101, 121.54153]",9130.375331742282,False
37,"[25.0337, 121.528988]",9321.145834177833,False
38,"[25.026603, 121.52944]",9704.806914430597,False
39,"[25.058, 121.61422]",2059.015139660759,False
40,"[25.04287, 121.5864]",4317.392060765553,False
41,"[25.047425, 121.613706]",3201.3243321414952,False
42,"[25.04431, 121.58174]",4454.442773027997,False
43,"[25.035639, 121.614154]",4506.405832619136,False
44,"[25.05973, 121.616187]",1939.2886702779851,False
45,"[25.01476, 121.534538]",10119.036449560368,False
46,"[25.056504, 121.611389]",2169.6826395182306,False
47,"[25.042275, 121.533939]",8429.548338752325,False
48,"[25.05247, 121.608202]",2605.3456326058968,False
49,"[25.040901, 121.548252]",7246.786478418688,False
50,"[25.062002, 121.560186]",5148.366859414624,False
51,"[25.065031, 121.536775]",7368.764560852479,False
52,"[25.054761, 121.536925]",7625.336044288745,False
53,"[25.044781, 121.536609]",8065.915980414303,False
54,"[25.028798, 121.538073]",8853.962943918385,False
55,"[25.049505, 121.549408]",6676.366106583231,False
